Year,State,State.Minimum.Wage,State.Minimum.Wage.2020.Dollars,Federal.Minimum.Wage,Federal.Minimum.Wage.2020.Dollars,Effective.Minimum.Wage,Effective.Minimum.Wage.2020.Dollars,CPI.Average,Department.Of.Labor.Uncleaned.Data,Department.Of.Labor.Cleaned.Low.Value,Department.Of.Labor.Cleaned.Low.Value.2020.Dollars,Department.Of.Labor.Cleaned.High.Value,Department.Of.Labor.Cleaned.High.Value.2020.Dollars,Footnote
2000,District of Columbia,6.15,9.24,5.15,7.74,6.15,9.24,172.2,6.15,6.15,9.24,6.15,9.24,
2000,Florida,0,0,5.15,7.74,5.15,7.74,172.2,...,0,0,0,0,
2000,Georgia,3.25,4.88,5.15,7.74,5.15,7.74,172.2,3.25(d),3.25,4.88,3.25,4.88,(d)
2000,Guam,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,
2000,Hawaii,5.25,7.89,5.15,7.74,5.25,7.89,172.2,5.25,5.25,7.89,5.25,7.89,
2000,Idaho,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,
2000,Illinois,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15[c],5.15,7.74,5.15,7.74,[c]
2000,Indiana,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15(e),5.15,7.74,5.15,7.74,(e)
2000,Iowa,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,
2000,Kansas,2.65,3.98,5.15,7.74,5.15,7.74,172.2,2.65,2.65,3.98,2.65,3.98,
2000,Kentucky,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,
2000,Louisiana,0,0,5.15,7.74,5.15,7.74,172.2,...,0,0,0,0,
2000,Maine,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,
2000,Maryland,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,
2000,Massachusetts,6,9.01,5.15,7.74,6,9.01,172.2,6,6,9.01,6,9.01,
2000,Michigan,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15(e),5.15,7.74,5.15,7.74,(e)
2000,Minnesota,4.9,7.36,5.15,7.74,5.15,7.74,172.2,4.90 - 5.15(g),4.9,7.36,5.15,7.74,(g)
2000,Mississippi,0,0,5.15,7.74,5.15,7.74,172.2,...,0,0,0,0,
2000,Missouri,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,
2000,Montana,4,6.01,5.15,7.74,5.15,7.74,172.2,4.00 - 5.15(g),4,6.01,5.15,7.74,(g)
2000,Nebraska,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15[c],5.15,7.74,5.15,7.74,[c]
2000,Nevada,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,
2000,New Hampshire,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,
2000,New Jersey,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,
2000,New Mexico,4.25,6.38,5.15,7.74,5.15,7.74,172.2,4.25,4.25,6.38,4.25,6.38,
2000,New York,4.25,6.38,5.15,7.74,5.15,7.74,172.2,4.25,4.25,6.38,4.25,6.38,
2000,North Carolina,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,
2000,North Dakota,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,
2000,Ohio,2.8,4.21,5.15,7.74,5.15,7.74,172.2,2.80 - 4.25(g),2.8,4.21,4.25,6.38,(g)
2000,Oklahoma,2,3,5.15,7.74,5.15,7.74,172.2,2.00 - 5.15(g),2,3,5.15,7.74,(g)
2000,Oregon,6.5,9.76,5.15,7.74,6.5,9.76,172.2,6.5,6.5,9.76,6.5,9.76,
2000,Pennsylvania,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,
2000,Puerto Rico,3.61,5.42,5.15,7.74,5.15,7.74,172.2,3.61 - 5.15(i),3.61,5.42,5.15,7.74,(i)
2000,Rhode Island,5.65,8.49,5.15,7.74,5.65,8.49,172.2,5.65,5.65,8.49,5.65,8.49,
2000,South Carolina,0,0,5.15,7.74,5.15,7.74,172.2,...,0,0,0,0,
2000,South Dakota,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,
2000,Tennessee,0,0,5.15,7.74,5.15,7.74,172.2,...,0,0,0,0,
2000,Texas,3.35,5.03,5.15,7.74,5.15,7.74,172.2,3.35,3.35,5.03,3.35,5.03,
2000,U.S. Virgin Islands,4.3,6.46,5.15,7.74,5.15,7.74,172.2,"4.30 - 4.65(g,j)",4.3,6.46,4.65,6.98,"(g, j)"
2000,Utah,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,
2000,Vermont,5.75,8.64,5.15,7.74,5.75,8.64,172.2,5.75(e),5.75,8.64,5.75,8.64,(e)
2000,Virginia,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15[c],5.15,7.74,5.15,7.74,[c]
2000,Washington,6.5,9.76,5.15,7.74,6.5,9.76,172.2,6.5,6.5,9.76,6.5,9.76,
2000,West Virginia,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15(d),5.15,7.74,5.15,7.74,(d)
2000,Wisconsin,5.15,7.74,5.15,7.74,5.15,7.74,172.2,5.15,5.15,7.74,5.15,7.74,
2000,Wyoming,1.6,2.4,5.15,7.74,5.15,7.74,172.2,1.6,1.6,2.4,1.6,2.4,
2001,Alabama,0,0,5.15,7.52,5.15,7.52,177.1,...,0,0,0,0,
2001,Alaska,5.65,8.25,5.15,7.52,5.65,8.25,177.1,5.65,5.65,8.25,5.65,8.25,
2001,Arizona,0,0,5.15,7.52,5.15,7.52,177.1,...,0,0,0,0,
2001,Arkansas,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15[c],5.15,7.52,5.15,7.52,[c]
2001,California,6.25,9.13,5.15,7.52,6.25,9.13,177.1,6.25,6.25,9.13,6.25,9.13,
2001,Colorado,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,
2001,Connecticut,6.4,9.35,5.15,7.52,6.4,9.35,177.1,6.4,6.4,9.35,6.4,9.35,
2001,Delaware,6.15,8.98,5.15,7.52,6.15,8.98,177.1,6.15,6.15,8.98,6.15,8.98,
2001,District of Columbia,6.15,8.98,5.15,7.52,6.15,8.98,177.1,6.15,6.15,8.98,6.15,8.98,
2001,Florida,0,0,5.15,7.52,5.15,7.52,177.1,...,0,0,0,0,
2001,Georgia,3.25,4.75,5.15,7.52,5.15,7.52,177.1,3.25(d),3.25,4.75,3.25,4.75,(d)
2001,Guam,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,
2001,Hawaii,5.25,7.67,5.15,7.52,5.25,7.67,177.1,5.25,5.25,7.67,5.25,7.67,
2001,Idaho,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,
2001,Illinois,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15[c],5.15,7.52,5.15,7.52,[c]
2001,Indiana,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15(e),5.15,7.52,5.15,7.52,(e)
2001,Iowa,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,
2001,Kansas,2.65,3.87,5.15,7.52,5.15,7.52,177.1,2.65,2.65,3.87,2.65,3.87,
2001,Kentucky,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,
2001,Louisiana,0,0,5.15,7.52,5.15,7.52,177.1,...,0,0,0,0,
2001,Maine,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,
2001,Maryland,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,
2001,Massachusetts,6.75,9.86,5.15,7.52,6.75,9.86,177.1,6.75,6.75,9.86,6.75,9.86,
2001,Michigan,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15(e),5.15,7.52,5.15,7.52,(e)
2001,Minnesota,4.9,7.16,5.15,7.52,5.15,7.52,177.1,4.90 - 5.15(g),4.9,7.16,5.15,7.52,(g)
2001,Mississippi,0,0,5.15,7.52,5.15,7.52,177.1,...,0,0,0,0,
2001,Missouri,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,
2001,Montana,4,5.84,5.15,7.52,5.15,7.52,177.1,4.00 - 5.15(g),4,5.84,5.15,7.52,(g)
2001,Nebraska,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15[c],5.15,7.52,5.15,7.52,[c]
2001,Nevada,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,
2001,New Hampshire,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,
2001,New Jersey,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,
2001,New Mexico,4.25,6.21,5.15,7.52,5.15,7.52,177.1,4.25,4.25,6.21,4.25,6.21,
2001,New York,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,
2001,North Carolina,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,
2001,North Dakota,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,
2001,Ohio,2.8,4.09,5.15,7.52,5.15,7.52,177.1,2.80 - 4.25(g),2.8,4.09,4.25,6.21,(g)
2001,Oklahoma,2,2.92,5.15,7.52,5.15,7.52,177.1,2.00 - 5.15(g),2,2.92,5.15,7.52,(g)
2001,Oregon,6.5,9.49,5.15,7.52,6.5,9.49,177.1,6.5,6.5,9.49,6.5,9.49,
2001,Pennsylvania,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,
2001,Puerto Rico,3.61,5.27,5.15,7.52,5.15,7.52,177.1,3.61 - 5.15(i),3.61,5.27,5.15,7.52,(i)
2001,Rhode Island,6.15,8.98,5.15,7.52,6.15,8.98,177.1,6.15,6.15,8.98,6.15,8.98,
2001,South Carolina,0,0,5.15,7.52,5.15,7.52,177.1,...,0,0,0,0,
2001,South Dakota,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,
2001,Tennessee,0,0,5.15,7.52,5.15,7.52,177.1,...,0,0,0,0,
2001,Texas,3.35,4.89,5.15,7.52,5.15,7.52,177.1,3.35,3.35,4.89,3.35,4.89,
2001,U.S. Virgin Islands,4.3,6.28,5.15,7.52,5.15,7.52,177.1,"4.30 - 4.65(g,j)",4.3,6.28,4.65,6.79,"(g, j)"
2001,Utah,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,
2001,Vermont,6.25,9.13,5.15,7.52,6.25,9.13,177.1,6.25(e),6.25,9.13,6.25,9.13,(e)
2001,Virginia,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15[c],5.15,7.52,5.15,7.52,[c]
2001,Washington,6.72,9.81,5.15,7.52,6.72,9.81,177.1,6.72,6.72,9.81,6.72,9.81,
2001,West Virginia,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15(d),5.15,7.52,5.15,7.52,(d)
2001,Wisconsin,5.15,7.52,5.15,7.52,5.15,7.52,177.1,5.15,5.15,7.52,5.15,7.52,
2001,Wyoming,1.6,2.34,5.15,7.52,5.15,7.52,177.1,1.6,1.6,2.34,1.6,2.34,
2002,Alabama,0,0,5.15,7.4,5.15,7.4,179.9,...,0,0,0,0,
2002,Alaska,5.65,8.12,5.15,7.4,5.65,8.12,179.9,5.65,5.65,8.12,5.65,8.12,
2002,Arizona,0,0,5.15,7.4,5.15,7.4,179.9,...,0,0,0,0,
2002,Arkansas,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15[c],5.15,7.4,5.15,7.4,[c]
2002,California,6.75,9.71,5.15,7.4,6.75,9.71,179.9,6.75,6.75,9.71,6.75,9.71,
2002,Colorado,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,
2002,Connecticut,6.7,9.63,5.15,7.4,6.7,9.63,179.9,6.7,6.7,9.63,6.7,9.63,
2002,Delaware,6.15,8.84,5.15,7.4,6.15,8.84,179.9,6.15,6.15,8.84,6.15,8.84,
2002,District of Columbia,6.15,8.84,5.15,7.4,6.15,8.84,179.9,6.15,6.15,8.84,6.15,8.84,
2002,Florida,0,0,5.15,7.4,5.15,7.4,179.9,...,0,0,0,0,
2002,Georgia,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15(d),5.15,7.4,5.15,7.4,(d)
2002,Guam,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,
2002,Hawaii,5.75,8.27,5.15,7.4,5.75,8.27,179.9,5.75,5.75,8.27,5.75,8.27,
2002,Idaho,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,
2002,Illinois,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15[c],5.15,7.4,5.15,7.4,[c]
2002,Indiana,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15(e),5.15,7.4,5.15,7.4,(e)
2002,Iowa,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,
2002,Kansas,2.65,3.81,5.15,7.4,5.15,7.4,179.9,2.65,2.65,3.81,2.65,3.81,
2002,Kentucky,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,
2002,Louisiana,0,0,5.15,7.4,5.15,7.4,179.9,...,0,0,0,0,
2002,Maine,5.75,8.27,5.15,7.4,5.75,8.27,179.9,5.75,5.75,8.27,5.75,8.27,
2002,Maryland,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,
2002,Massachusetts,6.75,9.71,5.15,7.4,6.75,9.71,179.9,6.75,6.75,9.71,6.75,9.71,
2002,Michigan,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15(e),5.15,7.4,5.15,7.4,(e)
2002,Minnesota,4.9,7.05,5.15,7.4,5.15,7.4,179.9,4.90 - 5.15(g),4.9,7.05,5.15,7.4,(g)
2002,Mississippi,0,0,5.15,7.4,5.15,7.4,179.9,...,0,0,0,0,
2002,Missouri,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,
2002,Montana,4,5.75,5.15,7.4,5.15,7.4,179.9,4.00 - 5.15(g),4,5.75,5.15,7.4,(g)
2002,Nebraska,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15[c],5.15,7.4,5.15,7.4,[c]
2002,Nevada,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,
2002,New Hampshire,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,
2002,New Jersey,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,
2002,New Mexico,4.25,6.11,5.15,7.4,5.15,7.4,179.9,4.25,4.25,6.11,4.25,6.11,
2002,New York,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,
2002,North Carolina,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,
2002,North Dakota,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,
2002,Ohio,2.8,4.03,5.15,7.4,5.15,7.4,179.9,2.80 - 4.25(g),2.8,4.03,4.25,6.11,(g)
2002,Oklahoma,2,2.88,5.15,7.4,5.15,7.4,179.9,2.00 - 5.15(g),2,2.88,5.15,7.4,(g)
2002,Oregon,6.5,9.35,5.15,7.4,6.5,9.35,179.9,6.5,6.5,9.35,6.5,9.35,
2002,Pennsylvania,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,
2002,Puerto Rico,3.61,5.19,5.15,7.4,5.15,7.4,179.9,3.61 - 5.15(i),3.61,5.19,5.15,7.4,(i)
2002,Rhode Island,6.15,8.84,5.15,7.4,6.15,8.84,179.9,6.15,6.15,8.84,6.15,8.84,
2002,South Carolina,0,0,5.15,7.4,5.15,7.4,179.9,...,0,0,0,0,
2002,South Dakota,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,
2002,Tennessee,0,0,5.15,7.4,5.15,7.4,179.9,...,0,0,0,0,
2002,Texas,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,
2002,U.S. Virgin Islands,4.3,6.18,5.15,7.4,5.15,7.4,179.9,"4.30 - 4.65(g,j)",4.3,6.18,4.65,6.69,"(g, j)"
2002,Utah,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,
2002,Vermont,6.25,8.99,5.15,7.4,6.25,8.99,179.9,6.25(e),6.25,8.99,6.25,8.99,(e)
2002,Virginia,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15[c],5.15,7.4,5.15,7.4,[c]
2002,Washington,6.9,9.92,5.15,7.4,6.9,9.92,179.9,6.9,6.9,9.92,6.9,9.92,
2002,West Virginia,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15(d),5.15,7.4,5.15,7.4,(d)
2002,Wisconsin,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,
2002,Wyoming,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,
2003,Alabama,0,0,5.15,7.24,5.15,7.24,184,...,0,0,0,0,
2003,Alaska,7.15,10.05,5.15,7.24,7.15,10.05,184,7.15,7.15,10.05,7.15,10.05,
2003,Arizona,0,0,5.15,7.24,5.15,7.24,184,...,0,0,0,0,
2003,Arkansas,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15[c],5.15,7.24,5.15,7.24,[c]
2003,California,6.75,9.49,5.15,7.24,6.75,9.49,184,6.75,6.75,9.49,6.75,9.49,
2003,Colorado,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,
2003,Connecticut,6.9,9.7,5.15,7.24,6.9,9.7,184,6.9,6.9,9.7,6.9,9.7,
2003,Delaware,6.15,8.65,5.15,7.24,6.15,8.65,184,6.15,6.15,8.65,6.15,8.65,
2003,District of Columbia,6.15,8.65,5.15,7.24,6.15,8.65,184,6.15,6.15,8.65,6.15,8.65,
2003,Florida,0,0,5.15,7.24,5.15,7.24,184,...,0,0,0,0,
2003,Georgia,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15(d),5.15,7.24,5.15,7.24,(d)
2003,Guam,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,
2003,Hawaii,6.25,8.79,5.15,7.24,6.25,8.79,184,6.25,6.25,8.79,6.25,8.79,
2003,Idaho,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,
2003,Illinois,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15[c],5.15,7.24,5.15,7.24,[c]
2003,Indiana,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15(e),5.15,7.24,5.15,7.24,(e)
2003,Iowa,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,
2003,Kansas,2.65,3.73,5.15,7.24,5.15,7.24,184,2.65,2.65,3.73,2.65,3.73,
2003,Kentucky,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,
2003,Louisiana,0,0,5.15,7.24,5.15,7.24,184,...,0,0,0,0,
2003,Maine,6.25,8.79,5.15,7.24,6.25,8.79,184,6.25,6.25,8.79,6.25,8.79,
2003,Maryland,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,
2003,Massachusetts,6.75,9.49,5.15,7.24,6.75,9.49,184,6.75,6.75,9.49,6.75,9.49,
2003,Michigan,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15(e),5.15,7.24,5.15,7.24,(e)
2003,Minnesota,4.9,6.89,5.15,7.24,5.15,7.24,184,4.90 - 5.15(g),4.9,6.89,5.15,7.24,(g)
2003,Mississippi,0,0,5.15,7.24,5.15,7.24,184,...,0,0,0,0,
2003,Missouri,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,
2003,Montana,4,5.62,5.15,7.24,5.15,7.24,184,4.00 - 5.15(g),4,5.62,5.15,7.24,(g)
2003,Nebraska,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15[c],5.15,7.24,5.15,7.24,[c]
2003,Nevada,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,
2003,New Hampshire,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,
2003,New Jersey,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,
2003,New Mexico,4.25,5.97,5.15,7.24,5.15,7.24,184,4.25,4.25,5.97,4.25,5.97,
2003,New York,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,
2003,North Carolina,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,
2003,North Dakota,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,
2003,Ohio,2.8,3.94,5.15,7.24,5.15,7.24,184,2.80 - 4.25(g),2.8,3.94,4.25,5.97,(g)
2003,Oklahoma,2,2.81,5.15,7.24,5.15,7.24,184,2.00 - 5.15(g),2,2.81,5.15,7.24,(g)
2003,Oregon,6.9,9.7,5.15,7.24,6.9,9.7,184,6.9,6.9,9.7,6.9,9.7,
2003,Pennsylvania,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,
2003,Puerto Rico,3.61,5.07,5.15,7.24,5.15,7.24,184,3.61 - 5.15(i),3.61,5.07,5.15,7.24,(i)
2003,Rhode Island,6.15,8.65,5.15,7.24,6.15,8.65,184,6.15,6.15,8.65,6.15,8.65,
2003,South Carolina,0,0,5.15,7.24,5.15,7.24,184,...,0,0,0,0,
2003,South Dakota,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,
2003,Tennessee,0,0,5.15,7.24,5.15,7.24,184,...,0,0,0,0,
2003,Texas,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,
2003,U.S. Virgin Islands,4.3,6.04,5.15,7.24,5.15,7.24,184,"4.30 - 4.65(g,j)",4.3,6.04,4.65,6.54,"(g, j)"
2003,Utah,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,
2003,Vermont,6.25,8.79,5.15,7.24,6.25,8.79,184,6.25(e),6.25,8.79,6.25,8.79,(e)
2003,Virginia,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15[c],5.15,7.24,5.15,7.24,[c]
2003,Washington,7.01,9.85,5.15,7.24,7.01,9.85,184,7.01,7.01,9.85,7.01,9.85,
2003,West Virginia,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15(d),5.15,7.24,5.15,7.24,(d)
2003,Wisconsin,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,
2003,Wyoming,5.15,7.24,5.15,7.24,5.15,7.24,184,5.15,5.15,7.24,5.15,7.24,
2004,Alabama,0,0,5.15,7.05,5.15,7.05,188.9,...,0,0,0,0,
2004,Alaska,7.15,9.79,5.15,7.05,7.15,9.79,188.9,7.15,7.15,9.79,7.15,9.79,
2004,Arizona,0,0,5.15,7.05,5.15,7.05,188.9,...,0,0,0,0,
2004,Arkansas,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15[c],5.15,7.05,5.15,7.05,[c]
2004,California,6.75,9.24,5.15,7.05,6.75,9.24,188.9,6.75,6.75,9.24,6.75,9.24,
2004,Colorado,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15,5.15,7.05,5.15,7.05,
2004,Connecticut,7.1,9.72,5.15,7.05,7.1,9.72,188.9,7.1,7.1,9.72,7.1,9.72,
2004,Delaware,6.15,8.42,5.15,7.05,6.15,8.42,188.9,6.15,6.15,8.42,6.15,8.42,
2004,District of Columbia,6.15,8.42,5.15,7.05,6.15,8.42,188.9,6.15,6.15,8.42,6.15,8.42,
2004,Florida,0,0,5.15,7.05,5.15,7.05,188.9,...,0,0,0,0,
2004,Georgia,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15(d),5.15,7.05,5.15,7.05,(d)
2004,Guam,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15,5.15,7.05,5.15,7.05,
2004,Hawaii,6.25,8.56,5.15,7.05,6.25,8.56,188.9,6.25,6.25,8.56,6.25,8.56,
2004,Idaho,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15,5.15,7.05,5.15,7.05,
2004,Illinois,5.5,7.53,5.15,7.05,5.5,7.53,188.9,5.50[c],5.5,7.53,5.5,7.53,[c]
2004,Indiana,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15(e),5.15,7.05,5.15,7.05,(e)
2004,Iowa,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15,5.15,7.05,5.15,7.05,
2004,Kansas,2.65,3.63,5.15,7.05,5.15,7.05,188.9,2.65,2.65,3.63,2.65,3.63,
2004,Kentucky,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15,5.15,7.05,5.15,7.05,
2004,Louisiana,0,0,5.15,7.05,5.15,7.05,188.9,...,0,0,0,0,
2004,Maine,6.25,8.56,5.15,7.05,6.25,8.56,188.9,6.25,6.25,8.56,6.25,8.56,
2004,Maryland,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15,5.15,7.05,5.15,7.05,
2004,Massachusetts,6.75,9.24,5.15,7.05,6.75,9.24,188.9,6.75,6.75,9.24,6.75,9.24,
2004,Michigan,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15(e),5.15,7.05,5.15,7.05,(e)
2004,Minnesota,4.9,6.71,5.15,7.05,5.15,7.05,188.9,4.90 - 5.15(g),4.9,6.71,5.15,7.05,(g)
2004,Mississippi,0,0,5.15,7.05,5.15,7.05,188.9,...,0,0,0,0,
2004,Missouri,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15,5.15,7.05,5.15,7.05,
2004,Montana,4,5.48,5.15,7.05,5.15,7.05,188.9,4.00 - 5.15(g),4,5.48,5.15,7.05,(g)
2004,Nebraska,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15[c],5.15,7.05,5.15,7.05,[c]
2004,Nevada,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15,5.15,7.05,5.15,7.05,
2004,New Hampshire,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15,5.15,7.05,5.15,7.05,
2004,New Jersey,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15,5.15,7.05,5.15,7.05,
