index,_pos
10932,"array([6.75317046, 4.04522936])"
10933,"array([6.76614673, 3.9747455 ])"
10934,"array([6.823808  , 4.03794657])"
10935,"array([6.79874054, 3.99417069])"
10936,"array([6.79751924, 3.93925371])"
10937,"array([5.96564887, 5.04271198])"
10938,"array([5.88935222, 5.06548374])"
10939,"array([5.86442113, 5.03152011])"
10940,"array([5.83087931, 5.00520461])"
10941,"array([5.79032171, 5.00346756])"
10942,"array([5.90727384, 5.02055487])"
10943,"array([5.88963398, 5.02663657])"
10944,"array([5.86239607, 4.99471281])"
10945,"array([5.82842263, 4.97715849])"
10946,"array([5.97957541, 5.01811238])"
10947,"array([5.9510462 , 5.01992062])"
10948,"array([5.92365575, 5.00576357])"
10949,"array([5.88750057, 4.98553589])"
10950,"array([5.88481742, 4.94348204])"
10951,"array([6.02056045, 4.99533242])"
10952,"array([5.96376431, 4.98758118])"
10953,"array([5.93362557, 4.9647424 ])"
10954,"array([5.91207213, 4.97681523])"
10955,"array([6.01483439, 4.9742538 ])"
10956,"array([5.98517775, 4.93757618])"
10957,"array([5.94768882, 4.94055193])"
10958,"array([5.90980969, 4.93422952])"
10959,"array([6.04542773, 4.96703564])"
10960,"array([6.01903855, 4.92550174])"
10961,"array([5.95718226, 4.90256875])"
10962,"array([5.94382909, 4.89346674])"
10963,"array([5.88892378, 4.89664053])"
10964,"array([6.08430873, 4.95610861])"
10965,"array([6.03707166, 4.90816743])"
10966,"array([6.02880216, 4.89103288])"
10967,"array([6.01357447, 4.87950068])"
10968,"array([5.99770107, 4.86741629])"
10969,"array([6.15332254, 4.87250942])"
10970,"array([6.07708365, 4.89423406])"
10971,"array([6.06498158, 4.87982119])"
10972,"array([6.02363308, 4.85590398])"
10973,"array([5.99493883, 4.84128986])"
10974,"array([6.13380438, 4.85362774])"
10975,"array([6.13422473, 4.82981095])"
10976,"array([6.04520554, 4.83888597])"
10977,"array([6.0139643, 4.8233367])"
10978,"array([6.19707807, 4.82124329])"
10979,"array([6.17275627, 4.82734355])"
10980,"array([6.13756515, 4.81427933])"
10981,"array([6.08281758, 4.80108725])"
10982,"array([6.04851183, 4.80707593])"
10983,"array([6.18425317, 4.81299059])"
10984,"array([6.180412  , 4.80039089])"
10985,"array([6.12114616, 4.77956164])"
10986,"array([6.11001258, 4.77298393])"
10987,"array([6.07973564, 5.1794654 ])"
10988,"array([6.05900933, 5.13234004])"
10989,"array([5.99361917, 5.08908166])"
10990,"array([6.13500888, 5.11308329])"
10991,"array([6.12118294, 5.09285089])"
10992,"array([6.06011419, 5.10628574])"
10993,"array([6.0510076 , 5.07678169])"
10994,"array([6.02157105, 5.06745178])"
10995,"array([6.10550366, 5.0834565 ])"
10996,"array([6.0899329 , 5.06258412])"
10997,"array([6.06029264, 5.0435425 ])"
10998,"array([6.04890241, 5.03609474])"
10999,"array([6.16897385, 5.07000357])"
11000,"array([6.15930514, 5.0491226 ])"
11001,"array([6.11043828, 5.01425313])"
11002,"array([6.04167296, 4.97730945])"
11003,"array([6.13711575, 4.98895795])"
11004,"array([6.05136519, 4.97537727])"
11005,"array([6.28056578, 5.04677029])"
11006,"array([6.24776188, 5.0178522 ])"
11007,"array([6.20796125, 4.96236501])"
11008,"array([6.31338274, 4.97144514])"
11009,"array([6.27538375, 4.97289471])"
11010,"array([6.26620298, 4.95035237])"
11011,"array([6.28826418, 4.9580074 ])"
11012,"array([6.26773229, 4.93662813])"
11013,"array([6.23961199, 4.91188443])"
11014,"array([6.32817783, 4.94716979])"
11015,"array([6.33821272, 4.91752443])"
11016,"array([6.28030559, 4.88799794])"
11017,"array([6.20812765, 5.22398227])"
11018,"array([6.18086618, 5.18961148])"
11019,"array([6.11609351, 5.18681454])"
11020,"array([6.23758037, 5.18445364])"
11021,"array([6.19621585, 5.15299722])"
11022,"array([6.17326279, 5.11642047])"
11023,"array([6.28438616, 5.13592127])"
11024,"array([6.26891806, 5.09896313])"
11025,"array([6.20511228, 5.0911989 ])"
11026,"array([6.34240637, 5.12811732])"
11027,"array([6.30735998, 5.09443776])"
11028,"array([6.29251434, 5.08153937])"
11029,"array([6.44453039, 5.10598168])"
11030,"array([6.37132353, 5.05063032])"
11031,"array([6.35257199, 5.02105797])"
11032,"array([6.47364295, 5.05745238])"
11033,"array([6.43773156, 5.00311983])"
11034,"array([6.39019532, 5.00289127])"
11035,"array([6.75643086, 4.20636133])"
11036,"array([6.74598895, 4.18722602])"
11037,"array([6.7100689 , 4.13993422])"
11038,"array([6.75281204, 4.27359264])"
11039,"array([6.70763955, 4.18899383])"
11040,"array([6.65417719, 4.15615097])"
11041,"array([6.68316082, 4.31732562])"
11042,"array([6.62806624, 4.24779982])"
11043,"array([6.58763817, 4.2511816 ])"
11044,"array([6.28273037, 4.82342564])"
11045,"array([6.25518766, 4.78920457])"
11046,"array([6.21476143, 4.76630593])"
11047,"array([6.19900447, 4.75530176])"
11048,"array([6.16749206, 4.74835073])"
11049,"array([6.13680051, 4.7584531 ])"
11050,"array([6.3024746 , 4.81174779])"
11051,"array([6.29704887, 4.77892688])"
11052,"array([6.26124469, 4.73512767])"
11053,"array([6.21158941, 4.72702456])"
11054,"array([6.19762286, 4.72003559])"
11055,"array([6.15509651, 4.73709748])"
11056,"array([6.33572182, 4.75939353])"
11057,"array([6.29432426, 4.73963162])"
11058,"array([6.27950521, 4.72758174])"
11059,"array([6.2246149, 4.7168731])"
11060,"array([6.18595633, 4.679004  ])"
11061,"array([6.18390881, 4.65302645])"
11062,"array([6.33218343, 4.74009878])"
11063,"array([6.31590961, 4.72917236])"
11064,"array([6.30373093, 4.69432062])"
11065,"array([6.26782009, 4.68359524])"
11066,"array([6.22754985, 4.65589213])"
11067,"array([6.2049539 , 4.64421708])"
11068,"array([6.35660556, 4.74441747])"
11069,"array([6.33695249, 4.70198899])"
11070,"array([6.3261972 , 4.68415132])"
11071,"array([6.2928969, 4.6753833])"
11072,"array([6.24440077, 4.64281423])"
11073,"array([6.22934931, 4.6262302 ])"
11074,"array([6.40331572, 4.69468134])"
11075,"array([6.38083382, 4.67381222])"
11076,"array([6.36372288, 4.66068917])"
11077,"array([6.33067926, 4.63945604])"
11078,"array([6.2564048 , 4.63956235])"
11079,"array([6.2737397 , 4.60293525])"
11080,"array([6.41906293, 4.70565756])"
11081,"array([6.40009737, 4.66854255])"
11082,"array([6.39230667, 4.64344089])"
11083,"array([6.34738976, 4.6198369 ])"
11084,"array([6.314202  , 4.59207749])"
11085,"array([6.2849435 , 4.55780222])"
11086,"array([6.43005095, 4.70532798])"
11087,"array([6.41769333, 4.64582955])"
11088,"array([6.40363098, 4.63208587])"
11089,"array([6.3874489 , 4.62001215])"
11090,"array([6.30650043, 4.57226379])"
11091,"array([6.27026366, 4.55219354])"
11092,"array([6.46199639, 4.68906674])"
11093,"array([6.43644442, 4.61868055])"
11094,"array([6.40965763, 4.59904142])"
11095,"array([6.3760143 , 4.58489751])"
11096,"array([6.32233168, 4.52932715])"
11097,"array([6.31334708, 4.51569556])"
11098,"array([6.47075933, 4.6432374 ])"
11099,"array([6.4607298 , 4.60279143])"
11100,"array([6.42885378, 4.60499189])"
11101,"array([6.40861417, 4.55747103])"
11102,"array([6.39303027, 4.49765748])"
11103,"array([6.39701359, 4.43772781])"
11104,"array([6.50748347, 4.61854252])"
11105,"array([6.47235607, 4.58613704])"
11106,"array([6.4594335 , 4.56537847])"
11107,"array([6.46502477, 4.51464347])"
11108,"array([6.42261246, 4.42882186])"
11109,"array([6.40531543, 4.41338993])"
11110,"array([6.53677368, 4.61695911])"
11111,"array([6.50627379, 4.53948476])"
11112,"array([6.48928934, 4.51961952])"
11113,"array([6.48260916, 4.5051455 ])"
11114,"array([6.43804209, 4.41747568])"
11115,"array([6.42860962, 4.40809983])"
11116,"array([6.54231622, 4.54195003])"
11117,"array([6.53138488, 4.52771629])"
11118,"array([6.51488089, 4.49985105])"
11119,"array([6.50166855, 4.4649287 ])"
11120,"array([6.50955554, 4.4341976 ])"
11121,"array([6.4481114 , 4.39769884])"
11122,"array([6.56839492, 4.54186836])"
11123,"array([6.56484479, 4.51403304])"
11124,"array([6.54060619, 4.48149418])"
11125,"array([6.51438845, 4.44978805])"
11126,"array([6.53255022, 4.40667583])"
11127,"array([6.48075015, 4.37813186])"
11128,"array([6.59889857, 4.4978426 ])"
11129,"array([6.59014069, 4.48458517])"
11130,"array([6.56133137, 4.44743987])"
11131,"array([6.54517422, 4.43238253])"
11132,"array([6.55232445, 4.39239144])"
11133,"array([6.53075953, 4.36774609])"
11134,"array([6.62771634, 4.47602187])"
11135,"array([6.63476149, 4.43902287])"
11136,"array([6.58788992, 4.42997819])"
11137,"array([6.56857577, 4.40988372])"
11138,"array([6.55417871, 4.3375278 ])"
11139,"array([6.53536145, 4.3330922 ])"
11140,"array([6.66215995, 4.43236043])"
11141,"array([6.64859329, 4.42267127])"
11142,"array([6.62700363, 4.40558925])"
11143,"array([6.60783082, 4.36389566])"
11144,"array([6.59060142, 4.36090277])"
11145,"array([6.57047264, 4.27146184])"
11146,"array([6.66913378, 4.41413717])"
11147,"array([6.67287567, 4.39031378])"
11148,"array([6.63629685, 4.35086263])"
11149,"array([6.62883518, 4.303882  ])"
11150,"array([6.61585212, 4.33054884])"
11151,"array([6.57834413, 4.26067739])"
11152,"array([6.42632186, 4.93423204])"
11153,"array([6.34175974, 4.88754401])"
11154,"array([6.29219227, 4.84154197])"
11155,"array([6.44245907, 4.88332323])"
11156,"array([6.39505149, 4.84740056])"
11157,"array([6.37225299, 4.80996332])"
11158,"array([6.48861572, 4.84158528])"
11159,"array([6.45753542, 4.79067364])"
11160,"array([6.43742901, 4.79100293])"
11161,"array([6.53117727, 4.8422049 ])"
11162,"array([6.5202235 , 4.82627094])"
11163,"array([6.49970684, 4.81714337])"
11164,"array([6.48800183, 4.78264351])"
11165,"array([6.46565187, 4.76293887])"
11166,"array([6.44444833, 4.74523387])"
11167,"array([6.54567515, 4.83858586])"
11168,"array([6.53783574, 4.82503979])"
11169,"array([6.51982093, 4.79626614])"
11170,"array([6.51633934, 4.78617149])"
11171,"array([6.50429417, 4.7378867 ])"
11172,"array([6.46974798, 4.7096728 ])"
11173,"array([6.58323907, 4.83038562])"
11174,"array([6.56585245, 4.80560102])"
11175,"array([6.54665329, 4.78588469])"
11176,"array([6.52183993, 4.73598311])"
11177,"array([6.495599  , 4.71254757])"
11178,"array([6.50216158, 4.68936005])"
11179,"array([6.61544298, 4.82038815])"
11180,"array([6.60001271, 4.79516759])"
11181,"array([6.58503309, 4.74402577])"
11182,"array([6.55834119, 4.74084437])"
11183,"array([6.52778259, 4.69754833])"
11184,"array([6.52337722, 4.68681302])"
11185,"array([6.62094339, 4.75208893])"
11186,"array([6.60865377, 4.70209451])"
11187,"array([6.5558286 , 4.66545343])"
11188,"array([5.58064491, 4.85627303])"
11189,"array([5.78833955, 4.9353236 ])"
11190,"array([5.78266448, 4.89757174])"
11191,"array([5.77318699, 4.9196647 ])"
11192,"array([6.52857034, 4.09661972])"
11193,"array([6.54948413, 4.07142669])"
11194,"array([6.5205768 , 4.07625212])"
11195,"array([5.92067042, 5.08077386])"
11196,"array([5.92888495, 5.04814492])"
11197,"array([6.71551332, 4.67489161])"
11198,"array([6.66427629, 4.63691753])"
11199,"array([6.55921296, 4.58845074])"
11200,"array([6.73523697, 4.63701467])"
11201,"array([6.69379808, 4.59193423])"
11202,"array([6.70607473, 4.53969664])"
11203,"array([6.76554212, 4.59342423])"
11204,"array([6.74984585, 4.5526783 ])"
11205,"array([6.70107837, 4.47889191])"
11206,"array([6.52890304, 5.01570549])"
11207,"array([6.46982839, 4.99865524])"
11208,"array([6.4577827 , 4.97947208])"
11209,"array([6.54434202, 5.00381808])"
11210,"array([6.53506956, 4.96715478])"
11211,"array([6.48765755, 4.91683788])"
11212,"array([6.60177649, 4.96365879])"
11213,"array([6.54153286, 4.9380965 ])"
11214,"array([6.50898932, 4.88801149])"
11215,"array([6.66188315, 4.92948918])"
11216,"array([6.60567668, 4.90707657])"
11217,"array([6.56483377, 4.88844163])"
11218,"array([6.68930491, 4.8248702 ])"
11219,"array([6.64119792, 4.89043296])"
11220,"array([6.58810724, 4.84630695])"
11221,"array([6.71781123, 4.81141303])"
11222,"array([6.68113328, 4.81041055])"
11223,"array([6.68122647, 4.77139694])"
11224,"array([6.78217598, 4.77508573])"
11225,"array([6.75609645, 4.73065117])"
11226,"array([6.74156834, 4.69718667])"
11227,"array([6.86964389, 4.72225035])"
11228,"array([6.8101175 , 4.68876131])"
11229,"array([6.78525383, 4.67315939])"
11230,"array([6.85146975, 4.6774328 ])"
11231,"array([6.84588856, 4.64255596])"
11232,"array([6.79456604, 4.60874229])"
11233,"array([5.59818607, 5.6390124 ])"
11234,"array([5.58227822, 5.64729863])"
11235,"array([5.58861205, 5.66588643])"
11236,"array([5.58435355, 5.615829  ])"
11237,"array([5.54359708, 5.63513386])"
11238,"array([5.53083995, 5.63339785])"
11239,"array([5.54361735, 5.53204676])"
11240,"array([5.53556516, 5.58039721])"
11241,"array([5.56577077, 5.51872848])"
11242,"array([5.53685818, 5.5168919 ])"
11243,"array([5.52115229, 5.52251443])"
11244,"array([5.50770444, 5.52401478])"
11245,"array([5.56345635, 5.4848207 ])"
11246,"array([5.53632648, 5.49743667])"
11247,"array([5.49410408, 5.48713031])"
11248,"array([5.45309709, 5.48712826])"
11249,"array([5.56105132, 5.45380822])"
11250,"array([5.53418934, 5.46390396])"
11251,"array([5.48726505, 5.4729361 ])"
11252,"array([5.4434883 , 5.47626145])"
11253,"array([5.57075308, 5.40701687])"
11254,"array([5.526335  , 5.43050801])"
11255,"array([5.48873321, 5.43733961])"
11256,"array([5.57482643, 5.38206172])"
11257,"array([5.5347907 , 5.40851854])"
11258,"array([5.51726388, 5.39778701])"
11259,"array([5.55205732, 5.36481695])"
11260,"array([5.52041622, 5.3754663 ])"
11261,"array([5.50518761, 5.36589574])"
11262,"array([5.57407056, 5.323865  ])"
11263,"array([5.55812087, 5.31051984])"
11264,"array([5.54174586, 5.30974533])"
11265,"array([5.61090017, 5.30003703])"
11266,"array([5.5900685 , 5.29116886])"
11267,"array([5.55441801, 5.29697761])"
11268,"array([5.65078766, 5.29186123])"
11269,"array([5.59548804, 5.26594176])"
11270,"array([5.54849643, 5.2794852 ])"
11271,"array([5.6458018 , 5.26323525])"
11272,"array([5.57706026, 5.26008864])"
11273,"array([5.56496427, 5.24225345])"
11274,"array([5.63770211, 5.24113092])"
11275,"array([5.58777396, 5.24486824])"
11276,"array([5.56539859, 5.2156853 ])"
11277,"array([5.63740917, 5.21786084])"
11278,"array([5.63624461, 5.18554165])"
11279,"array([5.57661201, 5.18726721])"
11280,"array([5.5633003 , 5.18274416])"
11281,"array([5.64795376, 5.18004087])"
11282,"array([5.62390228, 5.16555738])"
11283,"array([5.58836484, 5.14148632])"
11284,"array([5.5677836 , 5.16857242])"
11285,"array([5.6910627 , 5.15496106])"
11286,"array([5.64224607, 5.14265473])"
11287,"array([5.61069898, 5.14606226])"
11288,"array([5.59387351, 5.11641638])"
11289,"array([5.68928705, 5.11853868])"
11290,"array([5.67191623, 5.10923568])"
11291,"array([5.62036942, 5.08238398])"
11292,"array([5.58728279, 5.08883712])"
11293,"array([5.57705934, 5.06101251])"
11294,"array([5.73723371, 5.09189829])"
11295,"array([5.70436636, 5.08644555])"
11296,"array([5.6272919 , 5.05502047])"
11297,"array([5.59999085, 5.01360486])"
11298,"array([5.58483653, 5.0378382 ])"
11299,"array([5.75032697, 5.07407716])"
11300,"array([5.69430913, 5.06651957])"
11301,"array([5.64778433, 5.03553492])"
11302,"array([5.65056816, 4.99046215])"
11303,"array([5.5904596 , 4.98092144])"
11304,"array([5.57904656, 4.96273189])"
11305,"array([5.76573503, 5.0228103 ])"
11306,"array([5.70171621, 5.02597497])"
11307,"array([5.69257635, 4.97538884])"
11308,"array([5.65164556, 4.97136654])"
11309,"array([5.65136334, 4.93901137])"
11310,"array([5.60905276, 4.94982802])"
11311,"array([5.66800795, 5.56326841])"
11312,"array([5.62898006, 5.61045563])"
11313,"array([5.6860594 , 5.53818158])"
11314,"array([5.62589364, 5.54532729])"
11315,"array([5.71082986, 5.50016911])"
11316,"array([5.67363788, 5.48583566])"
11317,"array([5.59033423, 5.50460114])"
11318,"array([5.73148722, 5.45501757])"
11319,"array([5.68844838, 5.44112056])"
11320,"array([5.61991581, 5.43555249])"
11321,"array([5.74381305, 5.41864402])"
11322,"array([5.70374097, 5.40728085])"
11323,"array([5.64962489, 5.38162396])"
11324,"array([5.73802916, 5.38394087])"
11325,"array([5.72565912, 5.34974657])"
11326,"array([5.66885232, 5.34109627])"
11327,"array([5.7609716 , 5.29467786])"
11328,"array([5.7424511 , 5.26213994])"
11329,"array([5.67576092, 5.30360975])"
11330,"array([5.80889821, 5.27492148])"
11331,"array([5.75500842, 5.21983129])"
11332,"array([5.70805705, 5.20088359])"
11333,"array([5.80186149, 5.23429081])"
11334,"array([5.7996988 , 5.19386066])"
11335,"array([5.71540565, 5.16984037])"
11336,"array([5.84808874, 5.19869036])"
11337,"array([5.79040089, 5.14528181])"
11338,"array([5.73754637, 5.14140065])"
11339,"array([5.89962528, 5.11858916])"
11340,"array([5.83470734, 5.10816435])"
11341,"array([5.77679251, 5.05911559])"
11342,"array([5.8050808 , 5.63441743])"
11343,"array([5.78089383, 5.63563101])"
11344,"array([5.73884445, 5.60188407])"
11345,"array([5.80556032, 5.60901708])"
11346,"array([5.77848321, 5.59870462])"
11347,"array([5.73907961, 5.5858256 ])"
11348,"array([5.82487858, 5.56619742])"
11349,"array([5.80341992, 5.55342268])"
11350,"array([5.74464585, 5.55733283])"
11351,"array([5.81880791, 5.54864664])"
11352,"array([5.79587855, 5.54001915])"
11353,"array([5.75975373, 5.52665224])"
11354,"array([5.83395686, 5.49269375])"
11355,"array([5.81335989, 5.48929846])"
11356,"array([5.78628645, 5.4553306 ])"
11357,"array([5.87883373, 5.47353959])"
11358,"array([5.8299202 , 5.44610618])"
11359,"array([5.78703159, 5.42818919])"
11360,"array([5.89877006, 5.4383645 ])"
11361,"array([5.83175522, 5.40480228])"
11362,"array([5.7849393 , 5.37318149])"
11363,"array([5.91000943, 5.39953344])"
11364,"array([5.87273262, 5.37734139])"
11365,"array([5.82174362, 5.34364749])"
11366,"array([5.93003343, 5.32615952])"
11367,"array([5.89253022, 5.31298452])"
11368,"array([5.8386712 , 5.31684142])"
11369,"array([5.96991255, 5.28276422])"
11370,"array([5.9306781 , 5.26081098])"
11371,"array([5.87310483, 5.23518915])"
11372,"array([5.99421276, 5.25104017])"
