"","Imie","Rozszerzenie","Nazwa_pliku","Data_utworzenia","Data_ostatniej_modefikacji","Liczba_linii","Liczba_wierszy","Liczba_znaków","abstract","assert","boolean","break.","byte","case","catch","char","class","continue","default","do","double","else.","enum","extends","final","finally","for.","if.","implements","import","instanceof","int","interface","long","native","new","package","private","protected","public","return","short","static","super","switch","synchronized","this","throw","throws","transient","try","void","volatile","while.","exports","module","non.sealed","open","opens","permits","provides","record","requires","sealed","to","transitive","uses","var","with","yield","true","false","null","liczba_znakow_w_komantarzu_w_linii","liczba_komentarzy_w_linii","liczba_znakow_w_komentarzu_w_bloku","liczba_komentarzy_w_bloku","Najdluzszy_wyraz"
"418","Sebastian","java","Oval.java","2023-10-03","2023-06-12",67,143,1198,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,3,0,5,0,0,0,1,1,2,1,6,1,0,1,2,0,1,3,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"GraphicPanel"
"419","Sebastian","java","Shape.java","2023-10-03","2023-06-12",34,85,753,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,5,0,0,0,0,1,1,6,4,0,0,1,1,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GraphicPanel"
"420","Sebastian","java","ShapeVisitor.java","2023-10-03","2023-06-12",5,10,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ShapeVisitor"
"421","Sebastian","java","Square.java","2023-10-03","2023-06-12",59,129,1174,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,3,0,4,0,0,0,1,1,2,1,5,0,0,1,2,0,1,2,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"WAIT_SIDE_SIZE"
"422","Sebastian","java","User.java","2023-10-03","2023-06-12",29,64,475,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,7,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"package"
"423","Sebastian","java","Artykuly.java","2023-10-03","2023-04-24",11,24,221,2,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"protected"
"424","Sebastian","java","Baton.java","2023-10-03","2023-04-24",14,34,285,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"procentowaZawartoscCukruWMasie"
"425","Sebastian","java","JedzenieStale.java","2023-10-03","2023-04-24",6,12,97,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JedzenieStale"
"426","Sebastian","java","Napoj.java","2023-10-03","2023-04-24",20,48,384,0,0,0,0,0,0,0,0,1,0,0,5,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"procentowaZawartoscCukruWMasie"
"427","Sebastian","java","Rogalik.java","2023-10-03","2023-04-24",15,34,290,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"procentowaZawartoscCukruWMasie"
"428","Sebastian","java","AutomatSprzedajacy.java","2023-10-03","2023-04-24",73,185,1730,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,2,5,1,11,0,7,0,0,0,4,1,0,3,5,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211,5,0,0,"AutomatSprzedajacy"
"429","Sebastian","java","DlaKupca.java","2023-10-03","2023-04-24",13,20,221,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"interface"
"430","Sebastian","java","DlaSerewisanta.java","2023-10-03","2023-04-24",14,24,273,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DlaSerewisanta"
"431","Sebastian","java","TooMuchSugarException.java","2023-10-03","2023-04-24",8,15,155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TooMuchSugarException"
"432","Sebastian","java","Demonstrator.java","2023-10-03","2023-04-24",21,45,488,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AutomatSprzedajacy"
"433","Sebastian","java","Kupiec.java","2023-10-03","2023-04-24",13,20,181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"protected"
"434","Sebastian","java","Serwisant.java","2023-10-03","2023-04-24",5,7,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Serwisant"
"435","Sebastian","java","Swiat.java","2023-10-03","2023-04-24",5,7,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"package"
"436","Sebastian","java","Bozena.java","2023-10-03","2023-04-03",27,61,556,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"implements"
"437","Sebastian","java","Demonstrator.java","2023-10-03","2023-04-03",40,117,961,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,5,2,0,1,0,0,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"Demonstrator"
"438","Sebastian","java","Metodable.java","2023-10-03","2023-04-03",5,10,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"interface"
"439","Sebastian","java","Pole.java","2023-10-03","2023-04-03",40,122,899,0,0,0,0,0,0,0,0,1,0,0,8,1,4,0,0,0,0,2,6,0,2,0,0,0,0,0,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"package"
"440","Sebastian","java","Material.java","2023-10-03","2023-04-03",7,10,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Material"
"441","Sebastian","java","Mina.java","2023-10-03","2023-04-03",18,40,302,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,2,1,3,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"protected"
"442","Sebastian","java","MinaPrzeciwczolgowa.java","2023-10-03","2023-04-03",28,49,446,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,4,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MinaPrzeciwczolgowa"
"443","Sebastian","java","MinaPrzeciwpiechotna.java","2023-10-03","2023-04-03",41,80,639,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,1,0,0,0,4,0,1,0,1,0,0,0,1,1,1,0,4,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"MinaPrzeciwpiechotna"
"444","Sebastian","java","Obiekt.java","2023-10-03","2023-04-03",14,28,270,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abstract"
"445","Sebastian","java","Purchawka.java","2023-10-03","2023-04-03",22,38,354,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Purchawka"
"446","Sebastian","java","Roslina.java","2023-10-03","2023-04-03",12,21,198,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abstract"
"447","Sebastian","java","Trawa.java","2023-10-03","2023-04-03",21,36,323,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"package"
"448","Sebastian","java","Demonstrator.java","2023-10-03","2023-05-22",34,64,991,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"kebabsProcessor"
"449","Sebastian","java","Dodatek.java","2023-10-03","2023-05-22",5,10,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"package"
"450","Sebastian","java","Kebab.java","2023-10-03","2023-05-22",49,143,1026,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,4,0,0,0,0,1,0,4,7,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,"protected"
"451","Sebastian","java","KebabNaTalerzu.java","2023-10-03","2023-05-22",46,140,1070,0,0,3,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,3,0,1,0,2,0,0,0,0,1,0,2,7,8,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,"KebabNaTalerzu"
"452","Sebastian","java","KebabWCiescie.java","2023-10-03","2023-05-22",39,122,965,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3,0,1,0,4,0,0,0,0,1,1,0,5,6,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,"czyGrubeCiasto"
"453","Sebastian","java","Mieso.java","2023-10-03","2023-05-22",5,10,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"package"
"454","Sebastian","java","Rozmiar.java","2023-10-03","2023-05-22",5,10,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"package"
"455","Sebastian","java","KebabParser.java","2023-10-03","2023-05-22",52,123,1662,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,9,0,1,0,0,0,4,1,2,0,2,3,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NieznanyRodzajMiesaException"
"456","Sebastian","java","NieznanyRodzajMiesaException.java","2023-10-03","2023-05-22",9,24,229,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NieznanyRodzajMiesaException"
"457","Sebastian","java","KebabProcessor.java","2023-10-03","2023-05-22",37,98,1082,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,6,1,1,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"getSuitableKebabs"
"458","Sebastian","java","Demonstrator.java","2023-10-03","2023-04-24",12,22,167,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Demonstrator"
"459","Sebastian","java","ElementKieszeni.java","2023-10-03","2023-04-24",7,17,143,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ElementKieszeni"
"460","Sebastian","java","Granat.java","2023-10-03","2023-04-24",15,28,241,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ElementKieszeni"
"461","Sebastian","java","Guzik.java","2023-10-03","2023-04-24",31,67,492,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,1,0,3,0,0,0,0,1,1,1,4,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,"ElementKieszeni"
"462","Sebastian","java","KartkaZAdresem.java","2023-10-03","2023-04-24",32,74,636,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,0,1,0,2,0,0,0,0,1,0,2,4,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,"ElementKieszeni"
"463","Sebastian","java","Klient.java","2023-10-03","2023-04-24",37,63,908,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PodmiotPioracy"
"464","Sebastian","java","Certyfikat.java","2023-10-03","2023-04-24",16,25,218,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Certyfikat"
"465","Sebastian","java","PodmiotPioracy.java","2023-10-03","2023-04-24",13,25,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PodmiotPioracy"
"466","Sebastian","java","Pralnia.java","2023-10-03","2023-04-24",77,179,2239,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,9,1,0,0,0,0,7,1,0,4,7,3,0,0,0,0,0,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,185,3,0,0,"ZnalezionoOdbezpieczonyGranatException"
"467","Sebastian","java","ZnalezionoOdbezpieczonyGranatException.java","2023-10-03","2023-04-24",9,16,192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ZnalezionoOdbezpieczonyGranatException"
"468","Sebastian","java","Swiat.java","2023-10-03","2023-04-24",31,57,548,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PodmiotPioracy"
"469","Sebastian","java","Koszula.java","2023-10-03","2023-04-24",18,39,358,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,0,0,"OkrycieZRozmiarem"
"470","Sebastian","java","Kufajka.java","2023-10-03","2023-04-24",5,9,71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OkrycieZRozmiarem"
"471","Sebastian","java","Okrycie.java","2023-10-03","2023-04-24",49,98,1089,1,0,1,2,0,2,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,9,0,1,0,0,0,3,1,0,3,4,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,"iloscElementow"
"472","Sebastian","java","OkrycieZRozmiarem.java","2023-10-03","2023-04-24",11,20,173,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OkrycieZRozmiarem"
"473","Sebastian","java","Plaszcz.java","2023-10-03","2023-04-24",11,21,137,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"protected"
"474","Sebastian","java","Starter.java","2023-10-03","2023-06-12",12,21,189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"package"
"475","Sebastian","java","Zawodnik.java","2023-10-03","2023-06-12",36,92,791,2,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,4,0,5,0,0,0,1,1,1,7,4,0,0,1,1,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,0,"GraphicPanel"
"476","Sebastian","java","ZawodnikPamietliwy.java","2023-10-03","2023-06-12",59,117,1062,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,3,0,2,0,0,0,1,1,2,0,5,0,0,0,2,0,1,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,1,0,0,"ZawodnikPamietliwy"
"477","Sebastian","java","ZawodnikStabilny.java","2023-10-03","2023-06-12",59,117,1057,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,3,0,2,0,0,0,1,1,2,0,5,0,0,0,2,0,1,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,1,0,0,"ZawodnikStabilny"
"478","Sebastian","java","ZawodnikVisitor.java","2023-10-03","2023-06-12",5,10,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ZawodnikVisitor"
"479","Sebastian","java","GraphicPanel.java","2023-10-03","2023-06-12",120,273,2667,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,1,1,0,4,1,1,13,0,2,0,1,0,3,1,6,0,11,0,0,2,3,0,1,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,11,0,0,"serialVersionUID"
"480","Sebastian","java","MyFrame.java","2023-10-03","2023-06-12",90,181,2431,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,10,0,0,0,0,0,10,1,4,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,132,3,0,0,"GraphicPanel"
